t1;t2;t3;Tavg;h1;h2;h3;Havg;PID_raw;PWM
42;41;43;42.00;18;22;16;18.67;246.12;246
42;41;43;42.00;18;22;16;18.67;248.23;248
42;41;43;42.00;18;22;16;18.67;250.34;250
42;41;43;42.00;18;22;16;18.67;252.45;252
42;41;43;42.00;18;22;15;18.33;254.56;254
42;41;43;42.00;18;21;15;18.00;256.67;255
42;41;43;42.00;18;21;14;17.67;256.66;255
42;41;43;42.00;18;21;14;17.67;256.67;255
42;41;43;42.00;18;21;14;17.67;256.67;255
43;42;43;42.67;16;21;13;16.67;240.03;240
43;42;43;42.67;16;21;13;16.67;241.67;241
43;42;43;42.67;16;20;13;16.33;243.31;243
43;42;43;42.67;16;20;13;16.33;244.95;244
43;42;43;42.67;16;20;13;16.33;246.58;246
43;42;43;42.67;16;20;13;16.33;248.22;248
43;42;44;43.00;16;20;13;16.33;241.54;241
43;42;44;43.00;16;20;13;16.33;242.95;242
43;42;44;43.00;16;20;13;16.33;244.36;244
43;42;44;43.00;16;20;13;16.33;245.76;245
43;42;44;43.00;16;20;13;16.33;247.17;247
43;42;44;43.00;16;20;13;16.33;248.57;248
43;42;44;43.00;16;19;13;16.00;249.98;249
43;42;44;43.00;16;19;13;16.00;251.38;251
43;42;44;43.00;16;18;13;15.67;252.79;252
43;43;44;43.33;15;17;13;15.00;245.88;245
43;43;44;43.33;14;17;13;14.67;247.05;247
43;43;44;43.33;14;17;13;14.67;248.22;248
43;43;44;43.33;14;17;13;14.67;249.39;249
43;43;44;43.33;13;17;13;14.33;250.56;250
43;43;44;43.33;13;17;13;14.33;251.73;251
43;43;44;43.33;13;17;13;14.33;252.90;252
44;43;44;43.67;13;17;12;14.00;245.76;245
44;43;44;43.67;13;17;12;14.00;246.69;246
44;43;45;44.00;13;17;11;13.67;239.31;239
44;43;45;44.00;13;17;11;13.67;240.01;240
44;43;45;44.00;13;17;11;13.67;240.72;240
44;43;45;44.00;13;16;11;13.33;241.42;241
44;43;45;44.00;13;16;11;13.33;242.12;242
44;43;45;44.00;13;16;11;13.33;242.82;242
44;43;45;44.00;13;16;11;13.33;243.53;243
44;43;45;44.00;13;16;11;13.33;244.23;244
44;43;45;44.00;13;16;11;13.33;244.93;244
44;43;45;44.00;13;16;11;13.33;245.63;245
44;43;45;44.00;13;16;11;13.33;246.34;246
44;43;45;44.00;13;16;11;13.33;247.04;247
44;43;45;44.00;13;16;11;13.33;247.74;247
44;43;45;44.00;13;16;11;13.33;248.45;248
44;43;45;44.00;13;16;11;13.33;249.15;249
44;43;45;44.00;13;16;11;13.33;249.85;249
45;43;45;44.33;12;16;11;13.00;242.24;242
45;44;45;44.67;12;16;11;13.00;234.38;234
45;44;45;44.67;11;16;11;12.67;234.62;234
45;44;45;44.67;11;16;11;12.67;234.85;234
45;44;45;44.67;11;16;11;12.67;235.09;235
45;44;45;44.67;11;16;11;12.67;235.32;235
45;44;45;44.67;11;16;11;12.67;235.56;235
45;44;46;45.00;11;15;11;12.33;227.47;227
45;44;46;45.00;11;15;11;12.33;227.47;227
45;44;46;45.00;11;14;11;12.00;227.47;227
45;44;46;45.00;11;14;11;12.00;227.47;227
45;44;46;45.00;11;14;11;12.00;227.47;227
45;44;46;45.00;11;14;11;12.00;227.47;227
45;44;46;45.00;11;14;11;12.00;227.47;227
45;44;46;45.00;11;13;11;11.67;227.47;227
45;44;46;45.00;11;13;11;11.67;227.47;227
45;44;46;45.00;11;13;11;11.67;227.47;227
45;44;46;45.00;11;13;11;11.67;227.47;227
45;44;46;45.00;11;13;11;11.67;227.47;227
45;44;46;45.00;11;13;11;11.67;227.47;227
45;44;46;45.00;11;13;11;11.67;227.47;227
45;44;46;45.00;11;13;11;11.67;227.47;227
45;44;46;45.00;11;13;11;11.67;227.47;227
45;44;47;45.33;11;13;11;11.67;219.15;219
45;44;47;45.33;11;13;11;11.67;218.92;218
45;44;47;45.33;11;13;11;11.67;218.68;218
45;44;47;45.33;11;13;11;11.67;218.45;218
46;44;47;45.67;11;13;11;11.67;209.89;209
46;44;47;45.67;11;13;11;11.67;209.43;209
46;44;47;45.67;11;13;11;11.67;208.96;208
46;45;47;46.00;11;12;11;11.33;200.17;200
46;45;47;46.00;11;12;11;11.33;199.47;199
46;45;47;46.00;11;12;11;11.33;198.76;198
46;45;47;46.00;11;12;11;11.33;198.06;198
46;45;47;46.00;11;12;11;11.33;197.36;197
46;45;47;46.00;11;12;11;11.33;196.65;196
46;45;47;46.00;11;12;11;11.33;195.95;195
46;45;47;46.00;11;12;11;11.33;195.25;195
46;45;47;46.00;11;12;11;11.33;194.55;194
46;45;47;46.00;11;12;11;11.33;193.84;193
46;45;47;46.00;11;12;11;11.33;193.14;193
46;45;47;46.00;11;12;11;11.33;192.44;192
46;45;47;46.00;11;12;11;11.33;191.73;191
46;45;47;46.00;11;12;11;11.33;191.03;191
46;45;47;46.00;11;12;11;11.33;190.33;190
46;45;47;46.00;11;12;11;11.33;189.63;189
46;45;47;46.00;11;12;11;11.33;188.92;188
46;45;47;46.00;11;12;11;11.33;188.22;188
46;45;47;46.00;11;12;11;11.33;187.52;187
46;45;47;46.00;11;12;11;11.33;186.81;186
46;45;47;46.00;11;12;11;11.33;186.11;186
46;45;47;46.00;11;12;11;11.33;185.41;185
46;45;47;46.00;11;12;11;11.33;184.71;184
46;45;47;46.00;11;12;11;11.33;184.00;184
46;45;47;46.00;11;12;11;11.33;183.30;183
46;45;47;46.00;11;11;11;11.00;182.60;182
46;45;47;46.00;11;11;11;11.00;181.89;181
46;45;47;46.00;11;11;11;11.00;181.19;181
46;45;47;46.00;11;11;11;11.00;180.49;180
46;45;47;46.00;11;11;11;11.00;179.79;179
46;45;47;46.00;11;11;11;11.00;179.08;179
46;45;47;46.00;11;11;11;11.00;178.38;178
46;45;47;46.00;11;11;11;11.00;177.68;177
46;45;47;46.00;11;11;11;11.00;176.97;176
46;45;47;46.00;11;11;11;11.00;176.27;176
46;45;47;46.00;11;11;11;11.00;175.57;175
46;45;47;46.00;11;11;11;11.00;174.86;174
46;45;47;46.00;11;11;11;11.00;174.16;174
46;45;47;46.00;11;11;11;11.00;173.46;173
46;45;47;46.00;11;11;11;11.00;172.76;172
46;45;47;46.00;11;11;11;11.00;172.05;172
46;45;47;46.00;11;11;11;11.00;171.35;171
46;45;46;45.67;11;11;11;11.00;178.97;178
46;45;46;45.67;11;11;11;11.00;178.50;178
46;45;46;45.67;11;11;11;11.00;178.03;178
46;45;46;45.67;11;11;11;11.00;177.56;177
46;45;46;45.67;11;11;11;11.00;177.09;177
46;45;46;45.67;11;11;11;11.00;176.62;176
46;45;46;45.67;11;11;11;11.00;176.16;176
46;45;46;45.67;11;11;11;11.00;175.69;175
46;45;46;45.67;11;11;11;11.00;175.22;175
46;45;46;45.67;11;11;11;11.00;174.75;174
46;45;46;45.67;11;11;11;11.00;174.28;174
46;45;46;45.67;11;11;11;11.00;173.81;173
46;45;46;45.67;11;11;11;11.00;173.34;173
46;45;46;45.67;11;11;11;11.00;172.88;172
46;45;46;45.67;11;11;11;11.00;172.41;172
46;45;46;45.67;11;11;11;11.00;171.94;171
46;45;46;45.67;11;11;11;11.00;171.47;171
46;45;46;45.67;11;11;11;11.00;171.00;171
46;45;46;45.67;11;11;11;11.00;170.53;170
46;45;46;45.67;11;11;11;11.00;170.06;170
46;45;46;45.67;11;11;11;11.00;169.60;169
46;45;46;45.67;11;11;11;11.00;169.13;169
46;45;46;45.67;11;11;11;11.00;168.66;168
46;45;46;45.67;11;11;11;11.00;168.19;168
46;45;46;45.67;11;11;11;11.00;167.72;167
45;45;46;45.33;11;11;11;11.00;175.57;175
45;45;46;45.33;11;11;11;11.00;175.34;175
45;45;46;45.33;11;11;11;11.00;175.10;175
45;45;46;45.33;11;11;11;11.00;174.87;174
45;45;45;45.00;11;11;11;11.00;182.95;182
45;45;45;45.00;11;11;11;11.00;182.95;182
45;45;45;45.00;11;11;11;11.00;182.95;182
45;44;45;44.67;11;12;11;11.33;191.27;191
45;44;45;44.67;11;12;11;11.33;191.51;191
45;44;45;44.67;11;12;11;11.33;191.74;191
45;44;45;44.67;11;12;11;11.33;191.98;191
45;44;45;44.67;11;12;11;11.33;192.21;192
45;44;45;44.67;11;12;11;11.33;192.45;192
45;44;45;44.67;11;12;11;11.33;192.68;192
45;44;45;44.67;11;12;11;11.33;192.91;192
45;44;45;44.67;11;12;11;11.33;193.15;193
45;44;45;44.67;11;12;11;11.33;193.38;193
45;44;45;44.67;11;12;11;11.33;193.62;193
45;44;45;44.67;11;12;11;11.33;193.85;193
45;44;45;44.67;11;12;11;11.33;194.09;194
45;44;45;44.67;11;12;11;11.33;194.32;194
45;44;45;44.67;11;12;11;11.33;194.55;194
45;44;45;44.67;11;12;11;11.33;194.79;194
45;44;45;44.67;11;12;11;11.33;195.02;195
45;44;45;44.67;11;12;11;11.33;195.26;195
45;44;45;44.67;11;12;11;11.33;195.49;195
45;44;45;44.67;11;12;11;11.33;195.73;195
45;44;45;44.67;11;12;11;11.33;195.96;195
45;44;45;44.67;11;12;11;11.33;196.19;196
45;44;45;44.67;11;12;11;11.33;196.43;196
45;44;45;44.67;11;12;11;11.33;196.66;196
45;44;45;44.67;11;12;11;11.33;196.90;196
45;44;45;44.67;11;12;11;11.33;197.13;197
45;44;45;44.67;11;12;11;11.33;197.37;197
45;44;45;44.67;11;12;11;11.33;197.60;197
45;44;45;44.67;11;12;11;11.33;197.83;197
45;44;45;44.67;11;12;11;11.33;198.07;198
45;44;45;44.67;11;12;11;11.33;198.30;198
45;44;45;44.67;11;12;11;11.33;198.54;198
45;44;45;44.67;11;12;11;11.33;198.77;198
45;44;45;44.67;11;12;11;11.33;199.01;199
45;44;45;44.67;11;12;11;11.33;199.24;199
45;44;45;44.67;11;12;11;11.33;199.47;199
45;44;45;44.67;11;12;11;11.33;199.71;199
45;44;45;44.67;11;12;11;11.33;199.94;199
45;44;45;44.67;11;12;11;11.33;200.18;200
45;44;45;44.67;11;12;11;11.33;200.41;200
45;44;46;45.00;11;12;11;11.33;192.33;192
45;44;46;45.00;11;12;11;11.33;192.33;192
45;44;46;45.00;11;12;11;11.33;192.33;192
45;44;46;45.00;11;12;11;11.33;192.33;192
45;44;46;45.00;11;12;11;11.33;192.33;192
45;44;46;45.00;11;12;11;11.33;192.33;192
45;44;46;45.00;11;12;11;11.33;192.33;192
45;44;46;45.00;11;12;11;11.33;192.33;192
45;45;46;45.33;11;11;11;11.00;184.01;184
45;45;46;45.33;11;11;11;11.00;183.77;183
45;45;46;45.33;11;11;11;11.00;183.54;183
45;45;46;45.33;11;11;11;11.00;183.30;183
45;45;46;45.33;11;11;11;11.00;183.07;183
45;45;46;45.33;11;11;11;11.00;182.84;182
45;45;46;45.33;11;11;11;11.00;182.60;182
45;45;46;45.33;11;11;11;11.00;182.37;182
45;45;46;45.33;11;11;11;11.00;182.13;182
45;45;46;45.33;11;11;11;11.00;181.90;181
45;45;46;45.33;11;11;11;11.00;181.66;181
45;45;46;45.33;11;11;11;11.00;181.43;181
45;45;46;45.33;11;11;11;11.00;181.19;181
45;45;46;45.33;11;11;11;11.00;180.96;180
45;45;46;45.33;11;11;11;11.00;180.73;180
45;45;46;45.33;11;11;11;11.00;180.49;180
45;45;46;45.33;11;11;11;11.00;180.26;180
45;45;46;45.33;11;11;11;11.00;180.02;180
46;45;46;45.67;11;11;11;11.00;171.47;171
46;45;46;45.67;11;11;11;11.00;171.00;171
46;45;46;45.67;11;11;11;11.00;170.53;170
46;45;46;45.67;11;11;11;11.00;170.06;170
46;45;46;45.67;11;11;11;11.00;169.60;169
46;45;46;45.67;11;11;11;11.00;169.13;169
46;45;46;45.67;11;11;11;11.00;168.66;168
46;45;46;45.67;11;11;11;11.00;168.19;168
46;45;46;45.67;11;11;11;11.00;167.72;167
46;45;46;45.67;11;11;11;11.00;167.25;167
46;45;46;45.67;11;11;11;11.00;166.78;166
46;45;46;45.67;11;11;11;11.00;166.32;166
46;45;46;45.67;11;11;11;11.00;165.85;165
46;45;46;45.67;11;11;11;11.00;165.38;165
46;45;46;45.67;11;11;11;11.00;164.91;164
46;45;46;45.67;10;11;11;10.67;164.44;164
46;45;46;45.67;11;11;11;11.00;163.97;163
46;45;46;45.67;10;11;11;10.67;163.50;163
46;45;46;45.67;10;11;11;10.67;163.04;163
46;45;46;45.67;10;11;11;10.67;162.57;162
46;45;46;45.67;10;11;11;10.67;162.10;162
45;45;46;45.33;10;11;11;10.67;169.95;169
45;45;46;45.33;10;11;11;10.67;169.71;169
45;45;46;45.33;10;11;11;10.67;169.48;169
45;45;46;45.33;10;11;11;10.67;169.25;169
45;45;46;45.33;10;11;11;10.67;169.01;169
45;45;46;45.33;10;11;11;10.67;168.78;168
45;45;46;45.33;10;11;11;10.67;168.54;168
45;45;46;45.33;10;11;11;10.67;168.31;168
45;45;46;45.33;10;11;11;10.67;168.07;168
45;45;46;45.33;10;11;11;10.67;167.84;167
45;45;46;45.33;10;11;11;10.67;167.61;167
45;45;46;45.33;10;11;11;10.67;167.37;167
45;45;46;45.33;10;11;11;10.67;167.14;167
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;45;45;45.00;10;11;11;10.67;175.22;175
45;44;45;44.67;10;12;11;11.00;183.54;183
45;44;45;44.67;10;12;11;11.00;183.78;183
45;44;45;44.67;10;12;11;11.00;184.01;184
45;44;45;44.67;10;12;11;11.00;184.25;184
45;44;45;44.67;10;12;11;11.00;184.48;184
45;44;45;44.67;10;12;11;11.00;184.71;184
45;44;45;44.67;10;12;11;11.00;184.95;184
45;44;45;44.67;10;12;11;11.00;185.18;185
45;44;45;44.67;10;12;11;11.00;185.42;185
45;44;45;44.67;10;12;11;11.00;185.65;185
45;44;45;44.67;10;12;11;11.00;185.89;185
45;44;45;44.67;10;12;11;11.00;186.12;186
45;44;45;44.67;10;12;11;11.00;186.35;186
45;44;45;44.67;10;12;11;11.00;186.59;186
45;44;45;44.67;10;12;11;11.00;186.82;186
45;44;45;44.67;10;12;11;11.00;187.06;187
45;44;45;44.67;10;12;11;11.00;187.29;187
45;44;45;44.67;10;12;11;11.00;187.53;187
45;44;45;44.67;10;12;11;11.00;187.76;187
45;44;45;44.67;10;12;11;11.00;187.99;187
45;44;45;44.67;10;12;11;11.00;188.23;188
45;44;45;44.67;10;12;11;11.00;188.46;188
45;44;45;44.67;10;12;11;11.00;188.70;188
45;44;45;44.67;10;12;11;11.00;188.93;188
45;44;45;44.67;10;12;11;11.00;189.17;189
45;44;45;44.67;10;12;11;11.00;189.40;189
45;44;45;44.67;10;12;11;11.00;189.63;189
45;44;45;44.67;10;12;11;11.00;189.87;189
45;44;45;44.67;10;12;11;11.00;190.10;190
45;44;45;44.67;10;12;11;11.00;190.34;190
45;45;45;45.00;10;11;11;10.67;182.25;182
45;45;45;45.00;10;11;11;10.67;182.25;182
45;45;45;45.00;10;11;11;10.67;182.25;182
45;45;45;45.00;10;11;11;10.67;182.25;182
45;45;45;45.00;10;11;11;10.67;182.25;182
45;45;45;45.00;9;11;11;10.33;182.25;182
45;45;45;45.00;9;11;11;10.33;182.25;182
45;45;46;45.33;9;11;11;10.33;173.93;173
45;45;46;45.33;9;11;11;10.33;173.70;173
45;45;46;45.33;9;11;11;10.33;173.46;173
45;45;46;45.33;9;11;11;10.33;173.23;173
45;45;46;45.33;9;11;11;10.33;172.99;172
45;45;46;45.33;9;11;11;10.33;172.76;172
45;45;46;45.33;9;11;11;10.33;172.53;172
45;45;46;45.33;9;11;11;10.33;172.29;172
45;45;46;45.33;9;11;10;10.00;172.06;172
45;45;46;45.33;9;11;11;10.33;171.82;171
45;45;46;45.33;9;11;11;10.33;171.59;171
45;45;46;45.33;9;11;11;10.33;171.35;171
45;45;46;45.33;9;11;10;10.00;171.12;171
45;45;46;45.33;9;11;10;10.00;170.89;170
45;45;46;45.33;9;11;10;10.00;170.65;170
45;45;46;45.33;9;11;10;10.00;170.42;170
45;45;46;45.33;9;11;10;10.00;170.18;170
45;45;46;45.33;9;11;10;10.00;169.95;169
45;45;46;45.33;9;11;10;10.00;169.71;169
45;45;46;45.33;9;11;10;10.00;169.48;169
45;45;46;45.33;9;11;10;10.00;169.25;169
45;45;46;45.33;9;11;10;10.00;169.01;169
45;45;46;45.33;9;11;10;10.00;168.78;168
45;45;46;45.33;9;11;10;10.00;168.54;168
45;45;46;45.33;9;11;10;10.00;168.31;168
45;45;46;45.33;9;11;10;10.00;168.07;168
45;45;46;45.33;9;11;10;10.00;167.84;167
45;45;46;45.33;9;11;10;10.00;167.61;167
45;45;46;45.33;9;11;10;10.00;167.37;167
45;45;46;45.33;9;11;10;10.00;167.14;167
45;45;46;45.33;9;11;10;10.00;166.90;166
45;45;46;45.33;9;11;10;10.00;166.67;166
45;45;46;45.33;9;11;10;10.00;166.43;166
45;45;46;45.33;9;11;10;10.00;166.20;166
45;45;46;45.33;9;11;10;10.00;165.97;165
45;45;46;45.33;9;11;10;10.00;165.73;165
45;45;46;45.33;9;11;10;10.00;165.50;165
45;45;46;45.33;9;11;10;10.00;165.26;165
45;45;46;45.33;9;11;10;10.00;165.03;165
45;45;46;45.33;9;11;10;10.00;164.79;164
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
45;45;45;45.00;9;11;10;10.00;172.88;172
