t1;t2;t3;Tavg;h1;h2;h3;Havg;PID_raw;PWM
33;32;33;32.67;30;32;28;30.00;137.82;137
33;32;33;32.67;29;32;28;29.67;138.15;138
33;32;34;33.00;29;32;28;29.67;136.81;136
33;32;34;33.00;29;32;28;29.67;137.09;137
33;33;34;33.33;29;31;28;29.33;135.71;135
33;33;34;33.33;29;31;28;29.33;135.95;135
33;33;34;33.33;29;30;28;29.00;136.18;136
33;33;34;33.33;29;30;28;29.00;136.41;136
33;33;34;33.33;29;30;27;28.67;136.65;136
33;33;34;33.33;29;30;27;28.67;136.88;136
33;33;34;33.33;29;30;27;28.67;137.12;137
33;33;34;33.33;29;30;27;28.67;137.35;137
33;33;34;33.33;29;30;27;28.67;137.59;137
34;33;34;33.67;28;30;27;28.33;136.16;136
34;33;34;33.67;28;30;27;28.33;136.34;136
34;33;34;33.67;28;30;27;28.33;136.53;136
34;33;34;33.67;28;30;27;28.33;136.72;136
34;33;34;33.67;28;30;27;28.33;136.91;136
34;33;34;33.67;28;30;26;28.00;137.09;137
34;33;34;33.67;28;30;26;28.00;137.28;137
34;33;35;34.00;28;30;25;27.67;135.80;135
34;34;35;34.33;28;29;25;27.33;134.28;134
34;34;35;34.33;27;29;25;27.00;134.37;134
34;34;35;34.33;27;29;25;27.00;134.47;134
34;34;35;34.33;27;29;25;27.00;134.56;134
34;34;35;34.33;27;29;25;27.00;134.66;134
34;34;35;34.33;27;29;25;27.00;134.75;134
34;34;35;34.33;27;29;25;27.00;134.84;134
34;34;35;34.33;27;29;25;27.00;134.94;134
34;34;35;34.33;27;29;25;27.00;135.03;135
34;34;35;34.33;27;29;25;27.00;135.12;135
35;34;35;34.67;26;29;25;26.67;133.55;133
35;34;35;34.67;25;29;25;26.33;133.60;133
35;34;35;34.67;25;29;25;26.33;133.65;133
35;34;35;34.67;25;29;25;26.33;133.69;133
35;34;35;34.67;25;29;25;26.33;133.74;133
35;34;35;34.67;25;28;24;25.67;133.79;133
35;34;35;34.67;25;28;24;25.67;133.84;133
35;34;35;34.67;25;28;24;25.67;133.88;133
35;34;35;34.67;25;28;24;25.67;133.93;133
35;34;35;34.67;25;28;24;25.67;133.98;133
35;34;35;34.67;25;28;24;25.67;134.02;134
35;34;35;34.67;25;28;24;25.67;134.07;134
35;35;35;35.00;25;27;24;25.33;132.45;132
35;35;36;35.33;25;27;24;25.33;130.79;130
35;35;36;35.33;25;27;24;25.33;130.74;130
35;35;36;35.33;25;27;24;25.33;130.69;130
35;35;36;35.33;25;27;24;25.33;130.65;130
35;35;36;35.33;24;26;23;24.33;130.60;130
35;35;36;35.33;24;26;23;24.33;130.55;130
35;35;36;35.33;24;26;23;24.33;130.51;130
35;35;36;35.33;24;26;23;24.33;130.46;130
35;35;36;35.33;24;26;23;24.33;130.41;130
35;35;36;35.33;24;26;23;24.33;130.37;130
35;35;36;35.33;24;26;23;24.33;130.32;130
35;35;36;35.33;24;26;23;24.33;130.27;130
36;35;36;35.67;24;26;23;24.33;128.56;128
36;35;36;35.67;24;26;23;24.33;128.47;128
36;35;36;35.67;24;26;23;24.33;128.37;128
36;35;36;35.67;24;26;23;24.33;128.28;128
36;35;36;35.67;23;26;23;24.00;128.19;128
36;35;36;35.67;23;26;23;24.00;128.09;128
