test;Kp;Ki;t1;t2;t3;Tavg;h1;h2;h3;Havg;PID_raw;PWM
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.33;;;;;;;;;;;;
27.00;;;;;;;;;;;;
27.00;;;;;;;;;;;;
27.00;;;;;;;;;;;;
27.00;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.33;;;;;;;;;;;;
26.33;;;;;;;;;;;;
26.33;;;;;;;;;;;;
26.00;;;;;;;;;;;;
26.00;;;;;;;;;;;;
26.00;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.33;;;;;;;;;;;;
25.33;;;;;;;;;;;;
25.33;;;;;;;;;;;;
25.33;;;;;;;;;;;;
25.33;;;;;;;;;;;;
25.00;;;;;;;;;;;;
25.00;;;;;;;;;;;;
25.00;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.00;;;;;;;;;;;;
0;25.00;0.16;24;24;24;24.00;39;39;41;39.67;548.96;255
0;25.00;0.16;24;24;24;24.00;39;39;41;39.67;536.99;255
0;25.00;0.16;24;24;24;24.00;39;39;41;39.67;536.99;255
0;25.00;0.16;24;24;24;24.00;39;39;41;39.67;536.99;255
0;25.00;0.16;24;24;24;24.00;39;39;42;40.00;536.99;255
0;25.00;0.16;24;24;24;24.00;39;39;42;40.00;536.99;255
0;25.00;0.16;24;24;24;24.00;39;39;42;40.00;536.99;255
0;25.00;0.16;24;24;24;24.00;39;39;42;40.00;536.99;255
0;25.00;0.16;24;24;24;24.00;39;39;42;40.00;536.99;255
0;25.00;0.16;24;24;24;24.00;39;39;42;40.00;536.99;255
0;25.00;0.16;24;24;24;24.00;39;39;41;39.67;536.99;255
0;25.00;0.16;24;25;24;24.33;39;39;41;39.67;528.47;255
0;25.00;0.16;24;25;24;24.33;39;39;41;39.67;528.46;255
0;25.00;0.16;24;25;24;24.33;39;39;41;39.67;528.47;255
0;25.00;0.16;24;25;24;24.33;39;39;41;39.67;528.47;255
0;25.00;0.16;25;25;25;25.00;39;39;41;39.67;511.42;255
0;25.00;0.16;25;25;25;25.00;39;39;40;39.33;511.42;255
0;25.00;0.16;25;25;25;25.00;39;39;40;39.33;511.42;255
0;25.00;0.16;25;25;25;25.00;39;39;40;39.33;511.42;255
0;25.00;0.16;25;25;26;25.33;39;39;39;39.00;502.90;255
0;25.00;0.16;25;26;26;25.67;39;39;39;39.00;494.37;255
0;25.00;0.16;25;26;26;25.67;39;39;39;39.00;494.37;255
0;25.00;0.16;26;26;27;26.33;39;39;39;39.00;477.33;255
0;25.00;0.16;26;26;27;26.33;39;39;39;39.00;477.32;255
0;25.00;0.16;26;26;27;26.33;39;39;38;38.67;477.33;255
0;25.00;0.16;26;26;28;26.67;39;39;37;38.33;468.80;255
0;25.00;0.16;27;27;28;27.33;39;39;37;38.33;451.75;255
0;25.00;0.16;27;27;28;27.33;38;39;36;37.67;451.76;255
0;25.00;0.16;27;27;28;27.33;38;39;36;37.67;451.76;255
0;25.00;0.16;27;27;29;27.67;38;39;36;37.67;443.23;255
0;25.00;0.16;27;27;29;27.67;38;38;35;37.00;443.23;255
0;25.00;0.16;28;28;29;28.33;37;37;35;36.33;426.18;255
0;25.00;0.16;28;28;29;28.33;37;37;35;36.33;426.18;255
0;25.00;0.16;28;28;30;28.67;37;37;33;35.67;417.66;255
0;25.00;0.16;28;28;30;28.67;36;37;33;35.33;417.66;255
0;25.00;0.16;28;28;30;28.67;36;37;32;35.00;417.66;255
0;25.00;0.16;28;28;30;28.67;36;37;32;35.00;417.66;255
0;25.00;0.16;29;29;31;29.67;36;36;32;34.67;392.08;255
0;25.00;0.16;29;29;31;29.67;35;36;32;34.33;392.09;255
0;25.00;0.16;29;29;31;29.67;35;36;31;34.00;392.09;255
0;25.00;0.16;29;29;32;30.00;35;36;31;34.00;383.56;255
0;25.00;0.16;30;29;32;30.33;34;36;31;33.67;375.04;255
0;25.00;0.16;30;30;32;30.67;33;34;31;32.67;366.52;255
0;25.00;0.16;30;30;32;30.67;33;34;30;32.33;366.52;255
0;25.00;0.16;30;30;33;31.00;33;34;29;32.00;357.99;255
0;25.00;0.16;31;30;33;31.33;32;34;29;31.67;349.47;255
0;25.00;0.16;31;31;33;31.67;32;33;28;31.00;340.95;255
0;25.00;0.16;31;31;33;31.67;32;33;28;31.00;340.95;255
0;25.00;0.16;31;31;34;32.00;32;33;28;31.00;332.42;255
0;25.00;0.16;32;31;34;32.33;32;33;27;30.67;323.90;255
0;25.00;0.16;32;31;34;32.33;31;32;27;30.00;323.90;255
0;25.00;0.16;32;32;34;32.67;31;32;26;29.67;315.37;255
0;25.00;0.16;32;32;35;33.00;31;32;25;29.33;306.85;255
0;25.00;0.16;33;32;35;33.33;30;32;25;29.00;298.33;255
0;25.00;0.16;33;32;35;33.33;30;32;25;29.00;298.33;255
0;25.00;0.16;33;33;35;33.67;29;31;25;28.33;289.80;255
0;25.00;0.16;33;33;36;34.00;29;30;24;27.67;281.28;255
0;25.00;0.16;34;33;36;34.33;29;30;24;27.67;272.76;255
0;25.00;0.16;34;33;36;34.33;28;30;23;27.00;272.76;255
0;25.00;0.16;34;33;36;34.33;28;30;23;27.00;272.76;255
0;25.00;0.16;34;33;36;34.33;28;30;23;27.00;272.76;255
0;25.00;0.16;34;34;37;35.00;28;29;22;26.33;255.71;255
0;25.00;0.16;35;34;37;35.33;26;29;22;25.67;247.19;247
0;25.00;0.16;35;34;37;35.33;26;29;22;25.67;252.71;252
0;25.00;0.16;35;34;38;35.67;25;29;21;25.00;249.70;249
0;25.00;0.16;35;34;38;35.67;25;29;20;24.67;255.03;255
0;25.00;0.16;35;35;38;36.00;25;27;19;23.67;246.51;246
0;25.00;0.16;36;35;38;36.33;25;27;19;23.67;243.12;243
0;25.00;0.16;36;35;38;36.33;25;27;19;23.67;248.07;248
0;25.00;0.16;36;35;39;36.67;24;27;19;23.33;244.50;244
0;25.00;0.16;36;35;39;36.67;24;26;19;23.00;249.25;249
0;25.00;0.16;36;35;39;36.67;24;26;19;23.00;254.01;254
0;25.00;0.16;37;36;39;37.33;23;26;18;22.33;241.72;241
0;25.00;0.16;37;36;39;37.33;23;25;18;22.00;246.10;246
0;25.00;0.16;37;36;39;37.33;23;25;18;22.00;250.48;250
0;25.00;0.16;38;36;39;37.67;21;25;18;21.33;246.33;246
0;25.00;0.16;38;36;40;38.00;21;25;17;21.00;241.99;241
0;25.00;0.16;38;37;40;38.33;21;25;17;21.00;237.47;237
0;25.00;0.16;38;37;40;38.33;21;25;17;21.00;241.27;241
0;25.00;0.16;38;37;40;38.33;21;24;17;20.67;245.08;245
0;25.00;0.16;38;37;40;38.33;20;24;17;20.33;248.89;248
0;25.00;0.16;39;38;40;39.00;19;23;16;19.33;235.64;235
0;25.00;0.16;39;38;40;39.00;19;22;15;18.67;239.07;239
0;25.00;0.16;39;38;41;39.33;19;22;15;18.67;233.97;233
0;25.00;0.16;39;38;41;39.33;19;22;14;18.33;237.21;237
0;25.00;0.16;39;38;41;39.33;19;22;14;18.33;240.44;240
0;25.00;0.16;39;38;41;39.33;19;21;14;18.00;243.68;243
0;25.00;0.16;39;38;41;39.33;18;21;14;17.67;246.92;246
0;25.00;0.16;40;39;41;40.00;17;21;14;17.33;233.10;233
0;25.00;0.16;40;39;41;40.00;17;21;14;17.33;235.96;235
0;25.00;0.16;40;39;41;40.00;17;21;14;17.33;238.81;238
0;25.00;0.16;40;39;41;40.00;17;21;14;17.33;241.67;241
0;25.00;0.16;40;39;42;40.33;17;20;14;17.00;236.00;235
0;25.00;0.16;40;39;42;40.33;17;19;14;16.67;238.66;238
0;25.00;0.16;40;39;42;40.33;17;19;14;16.67;241.33;241
0;25.00;0.16;40;39;42;40.33;17;19;14;16.67;243.99;243
0;25.00;0.16;41;40;42;41.00;17;18;14;16.33;229.61;229
0;25.00;0.16;41;40;42;41.00;15;18;13;15.33;231.90;231
0;25.00;0.16;41;40;42;41.00;15;18;13;15.33;234.18;234
0;25.00;0.16;41;40;42;41.00;14;18;13;15.00;236.46;236
0;25.00;0.16;41;40;42;41.00;14;18;13;15.00;238.75;238
0;25.00;0.16;41;40;42;41.00;14;18;13;15.00;241.03;241
0;25.00;0.16;41;40;43;41.33;14;17;12;14.33;234.79;234
0;25.00;0.16;41;40;43;41.33;14;17;12;14.33;236.88;236
0;25.00;0.16;41;40;43;41.33;14;17;12;14.33;238.98;238
0;25.00;0.16;41;40;43;41.33;14;17;12;14.33;241.07;241
0;25.00;0.16;42;41;43;42.00;14;17;12;14.33;226.12;226
0;25.00;0.16;42;41;43;42.00;14;17;12;14.33;227.83;227
0;25.00;0.16;42;41;43;42.00;14;17;12;14.33;229.54;229
0;25.00;0.16;42;41;43;42.00;14;17;12;14.33;231.26;231
0;25.00;0.16;42;41;43;42.00;14;17;12;14.33;232.97;232
0;25.00;0.16;42;41;43;42.00;14;17;12;14.33;234.68;234
0;25.00;0.16;42;41;43;42.00;14;17;12;14.33;236.40;236
0;25.00;0.16;42;41;43;42.00;13;17;12;14.00;238.11;238
0;25.00;0.16;42;41;43;42.00;13;17;12;14.00;239.82;239
0;25.00;0.16;42;41;43;42.00;13;16;12;13.67;241.53;241
0;25.00;0.16;42;41;43;42.00;13;15;12;13.33;243.25;243
0;25.00;0.16;43;41;43;42.33;12;15;12;13.00;236.44;236
0;25.00;0.16;43;42;43;42.67;12;15;12;13.00;229.44;229
0;25.00;0.16;43;42;43;42.67;12;14;12;gru.67;230.77;230
0;25.00;0.16;43;42;43;42.67;12;14;12;gru.67;232.10;232
0;25.00;0.16;43;42;44;43.00;12;14;12;gru.67;224.91;224
0;25.00;0.16;43;42;43;42.67;12;14;12;gru.67;234.57;234
0;25.00;0.16;43;42;44;43.00;12;14;12;gru.67;227.38;227
0;25.00;0.16;43;42;44;43.00;12;14;12;gru.67;228.52;228
0;25.00;0.16;43;42;44;43.00;12;14;12;gru.67;229.67;229
0;25.00;0.16;43;42;44;43.00;12;14;12;gru.67;230.81;230
0;25.00;0.16;43;42;44;43.00;12;14;12;gru.67;231.95;231
0;25.00;0.16;43;42;44;43.00;12;14;12;gru.67;233.09;233
0;25.00;0.16;43;42;44;43.00;12;14;12;gru.67;234.23;234
0;25.00;0.16;43;42;44;43.00;12;14;12;gru.67;235.38;235
0;25.00;0.16;43;42;44;43.00;12;14;12;gru.67;236.52;236
0;25.00;0.16;43;43;44;43.33;12;13;12;gru.33;229.14;229
0;25.00;0.16;43;43;44;43.33;12;13;12;gru.33;230.09;230
0;25.00;0.16;43;43;44;43.33;12;13;12;gru.33;231.04;231
0;25.00;0.16;43;43;44;43.33;12;13;12;gru.33;231.99;231
0;25.00;0.16;43;43;44;43.33;12;13;12;gru.33;232.94;232
0;25.00;0.16;43;43;44;43.33;12;13;12;gru.33;233.89;233
0;25.00;0.16;43;43;44;43.33;12;13;12;gru.33;234.85;234
0;25.00;0.16;44;43;44;43.67;12;12;12;12.00;227.27;227
0;25.00;0.16;44;43;44;43.67;12;12;12;12.00;228.04;228
0;25.00;0.16;44;43;44;43.67;12;12;11;lis.67;228.80;228
0;25.00;0.16;44;43;44;43.67;12;12;11;lis.67;229.56;229
0;25.00;0.16;44;43;45;44.00;12;12;10;lis.33;221.80;221
0;25.00;0.16;44;43;45;44.00;12;12;10;lis.33;222.37;222
0;25.00;0.16;44;43;45;44.00;12;12;10;lis.33;222.94;222
0;25.00;0.16;44;43;45;44.00;12;12;10;lis.33;223.51;223
0;25.00;0.16;44;43;45;44.00;12;12;10;lis.33;224.08;224
0;25.00;0.16;44;43;45;44.00;12;12;9;11.00;224.65;224
0;25.00;0.16;44;43;45;44.00;12;12;9;11.00;225.22;225
0;25.00;0.16;44;43;45;44.00;12;12;9;11.00;225.79;225
0;25.00;0.16;44;43;45;44.00;12;12;9;11.00;226.36;226
0;25.00;0.16;44;43;45;44.00;12;12;9;11.00;226.93;226
0;25.00;0.16;44;43;45;44.00;12;12;9;11.00;227.51;227
0;25.00;0.16;44;43;45;44.00;12;12;9;11.00;228.08;228
0;25.00;0.16;44;43;45;44.00;11;12;9;paü.67;228.65;228
0;25.00;0.16;44;43;45;44.00;11;12;9;paü.67;229.22;229
0;25.00;0.16;44;43;45;44.00;11;12;9;paü.67;229.79;229
0;25.00;0.16;44;43;45;44.00;10;12;9;paü.33;230.36;230
0;25.00;0.16;44;43;45;44.00;10;12;9;paü.33;230.93;230
0;25.00;0.16;44;43;45;44.00;10;12;9;paü.33;231.50;231
0;25.00;0.16;45;43;45;44.33;9;12;9;10.00;223.55;223
0;25.00;0.16;45;43;45;44.33;9;12;9;10.00;223.93;223
0;25.00;0.16;45;43;45;44.33;9;12;9;10.00;224.31;224
0;25.00;0.16;45;44;45;44.67;9;12;9;10.00;216.17;216
0;25.00;0.16;45;44;45;44.67;9;12;9;10.00;216.36;216
0;25.00;0.16;45;44;45;44.67;9;12;9;10.00;216.55;216
0;25.00;0.16;45;44;45;44.67;9;12;9;10.00;216.74;216
0;25.00;0.16;45;44;45;44.67;9;12;9;10.00;216.93;216
0;25.00;0.16;45;44;45;44.67;9;12;9;10.00;217.12;217
0;25.00;0.16;45;44;45;44.67;9;12;9;10.00;217.31;217
0;25.00;0.16;45;44;45;44.67;9;12;9;10.00;217.50;217
0;25.00;0.16;45;44;45;44.67;9;12;9;10.00;217.69;217
0;25.00;0.16;45;44;45;44.67;9;12;9;10.00;217.88;217
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;45;44;46;45.00;9;12;9;10.00;209.55;209
0;25.00;0.16;46;44;46;45.33;9;12;9;10.00;201.02;201
0;25.00;0.16;46;44;46;45.33;9;12;9;10.00;200.83;200
0;25.00;0.16;46;44;46;45.33;9;12;9;10.00;200.64;200
0;25.00;0.16;46;44;46;45.33;9;12;9;10.00;200.45;200
0;25.00;0.16;46;44;46;45.33;9;12;9;10.00;200.26;200
0;25.00;0.16;46;44;46;45.33;9;12;9;10.00;200.07;200
0;25.00;0.16;46;44;46;45.33;9;12;9;10.00;199.88;199
0;25.00;0.16;46;44;46;45.33;9;12;9;10.00;199.69;199
0;25.00;0.16;46;44;46;45.33;9;12;9;10.00;199.50;199
0;25.00;0.16;46;44;46;45.33;9;12;9;10.00;199.31;199
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;190.60;190
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;190.22;190
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;189.84;189
0;25.00;0.16;46;45;47;46.00;9;11;9;wrz.67;180.93;180
0;25.00;0.16;46;45;47;46.00;9;11;9;wrz.67;180.36;180
0;25.00;0.16;46;45;47;46.00;9;11;9;wrz.67;179.79;179
0;25.00;0.16;46;45;47;46.00;9;11;9;wrz.67;179.22;179
0;25.00;0.16;46;45;47;46.00;9;11;9;wrz.67;178.65;178
0;25.00;0.16;46;45;47;46.00;9;11;9;wrz.67;178.08;178
0;25.00;0.16;46;45;47;46.00;9;11;9;wrz.67;177.51;177
0;25.00;0.16;46;45;47;46.00;9;11;9;wrz.67;176.93;176
0;25.00;0.16;46;45;47;46.00;9;11;9;wrz.67;176.36;176
0;25.00;0.16;46;45;47;46.00;9;11;9;wrz.67;175.79;175
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;183.75;183
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;183.36;183
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;182.98;182
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;182.60;182
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;182.22;182
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;181.84;181
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;181.46;181
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;181.08;181
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;180.70;180
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;180.32;180
0;25.00;0.16;46;45;46;45.67;9;11;9;wrz.67;179.94;179
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;179.56;179
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;179.18;179
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;178.80;178
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;178.42;178
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;178.04;178
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;177.65;177
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;177.27;177
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;176.89;176
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;176.51;176
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;176.13;176
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;175.75;175
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;175.37;175
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;174.99;174
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;174.61;174
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;174.23;174
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;173.85;173
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;173.47;173
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;173.09;173
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;172.71;172
0;25.00;0.16;46;45;46;45.67;9;10;9;wrz.33;172.33;172
0;25.00;0.16;45;45;46;45.33;9;10;9;wrz.33;180.47;180
0;25.00;0.16;45;45;46;45.33;9;10;9;wrz.33;180.28;180
0;25.00;0.16;45;44;46;45.00;9;11;9;wrz.67;188.61;188
0;25.00;0.16;45;44;46;45.00;9;11;9;wrz.67;188.61;188
0;25.00;0.16;45;44;46;45.00;9;11;9;wrz.67;188.61;188
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;197.14;197
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;197.33;197
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;197.52;197
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;197.71;197
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;197.90;197
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;198.09;198
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;198.28;198
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;198.47;198
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;198.66;198
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;198.85;198
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;199.04;199
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;199.23;199
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;199.42;199
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;199.61;199
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;199.80;199
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;199.99;199
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;200.18;200
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;200.37;200
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;200.56;200
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;200.75;200
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;200.94;200
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;201.13;201
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;201.32;201
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;201.51;201
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;201.70;201
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;201.89;201
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;202.08;202
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;202.27;202
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;202.46;202
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;202.66;202
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;202.85;202
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;203.04;203
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;203.23;203
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;203.42;203
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;203.61;203
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;203.80;203
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;203.99;203
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;204.18;204
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;204.37;204
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;204.56;204
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;204.75;204
0;25.00;0.16;45;44;45;44.67;9;10;9;wrz.33;204.94;204
0;25.00;0.16;45;44;45;44.67;9;11;9;wrz.67;205.13;205
0;25.00;0.16;45;44;46;45.00;9;11;9;wrz.67;196.80;196
0;25.00;0.16;45;44;46;45.00;9;10;9;wrz.33;196.80;196
0;25.00;0.16;45;44;46;45.00;9;10;9;wrz.33;196.80;196
0;25.00;0.16;45;44;46;45.00;9;11;9;wrz.67;196.80;196
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;188.27;188
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;188.08;188
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;187.89;187
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;187.70;187
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;187.51;187
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;187.32;187
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;187.13;187
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;186.94;186
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;186.75;186
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;186.56;186
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;186.37;186
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;186.18;186
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;185.99;185
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;185.80;185
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;185.61;185
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;185.42;185
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;185.23;185
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;185.04;185
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;184.85;184
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;184.66;184
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;184.47;184
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;184.28;184
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;184.09;184
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;183.90;183
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;183.70;183
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;183.51;183
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;183.32;183
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;183.13;183
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;182.94;182
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;182.75;182
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;182.56;182
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;182.37;182
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;182.18;182
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;181.99;181
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;181.80;181
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;181.61;181
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;181.42;181
0;25.00;0.16;45;45;46;45.33;9;9;9;9.00;181.23;181
0;25.00;0.16;45;44;46;45.00;9;10;9;wrz.33;189.56;189
0;25.00;0.16;45;44;46;45.00;9;10;9;wrz.33;189.56;189
0;25.00;0.16;45;44;46;45.00;9;10;9;wrz.33;189.56;189
0;25.00;0.16;45;44;46;45.00;9;10;9;wrz.33;189.56;189
